unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1623117600000,2021-06-08 02:00:00,SOL/USDT,38.62200000,38.80800000,35.58900000,36.42800000,721906.87100000,26732430.54730100,40627
1623114000000,2021-06-08 01:00:00,SOL/USDT,38.57500000,38.97300000,38.11500000,38.62500000,280631.40100000,10823483.79339700,17707
1623110400000,2021-06-08 00:00:00,SOL/USDT,38.20000000,39.78400000,37.60400000,38.61600000,675783.61000000,26016950.86179300,46550
1623106800000,2021-06-07 23:00:00,SOL/USDT,40.20900000,40.21700000,37.80000000,38.23500000,814850.74100000,31731858.25038000,51315
1623103200000,2021-06-07 22:00:00,SOL/USDT,39.90200000,40.96000000,39.50000000,40.19600000,421867.54000000,16981853.33948700,27573
1623099600000,2021-06-07 21:00:00,SOL/USDT,41.13600000,41.15100000,38.95100000,39.90200000,783720.65800000,31280711.95689000,53955
1623096000000,2021-06-07 20:00:00,SOL/USDT,42.77600000,42.97400000,39.96400000,41.15900000,534731.14800000,22124105.85467600,38812
1623092400000,2021-06-07 19:00:00,SOL/USDT,41.82900000,42.80300000,41.63300000,42.79500000,292904.08900000,12369474.78674500,18065
1623088800000,2021-06-07 18:00:00,SOL/USDT,41.90700000,42.20000000,41.31600000,41.81700000,267724.39900000,11193235.93226500,19029
1623085200000,2021-06-07 17:00:00,SOL/USDT,41.98400000,42.30000000,41.13600000,41.91500000,384528.79100000,16026000.99329300,27659
1623081600000,2021-06-07 16:00:00,SOL/USDT,42.17600000,42.36400000,41.50900000,41.99900000,261610.60900000,10992054.45198600,20701
1623078000000,2021-06-07 15:00:00,SOL/USDT,42.59200000,42.96500000,42.04700000,42.17600000,248822.28300000,10573117.85645100,17072
1623074400000,2021-06-07 14:00:00,SOL/USDT,43.38500000,43.38500000,41.84000000,42.60900000,524093.65300000,22306075.94551200,30890
1623070800000,2021-06-07 13:00:00,SOL/USDT,43.76900000,43.93200000,43.25100000,43.37100000,205131.92300000,8945023.56263300,12132
1623067200000,2021-06-07 12:00:00,SOL/USDT,43.29000000,44.08000000,43.12700000,43.76900000,294969.65600000,12892524.25789700,16268
1623063600000,2021-06-07 11:00:00,SOL/USDT,43.50400000,43.62000000,43.01000000,43.30000000,188274.95100000,8159874.86192900,11346
1623060000000,2021-06-07 10:00:00,SOL/USDT,43.37000000,43.86300000,43.36000000,43.49900000,213835.03100000,9330127.81088700,12519
1623056400000,2021-06-07 09:00:00,SOL/USDT,43.64800000,43.73500000,43.27800000,43.36900000,184296.38100000,8012942.86460400,10891
1623052800000,2021-06-07 08:00:00,SOL/USDT,43.76600000,44.20000000,43.32500000,43.64500000,283841.95700000,12421730.23635700,20141
1623049200000,2021-06-07 07:00:00,SOL/USDT,43.95700000,44.00000000,43.13100000,43.75100000,313588.91800000,13714339.91861300,17697
1623045600000,2021-06-07 06:00:00,SOL/USDT,43.47600000,44.00000000,42.89300000,43.96400000,343709.00100000,14974558.93033200,21677
1623042000000,2021-06-07 05:00:00,SOL/USDT,42.54000000,43.69300000,42.52500000,43.47700000,204885.17700000,8847722.60883600,15953
1623038400000,2021-06-07 04:00:00,SOL/USDT,42.60000000,43.08800000,42.31000000,42.53000000,147232.18600000,6290190.34993400,9754
1623034800000,2021-06-07 03:00:00,SOL/USDT,43.09900000,43.20400000,42.12400000,42.59600000,340176.83400000,14511814.07964700,19576
1623031200000,2021-06-07 02:00:00,SOL/USDT,43.61200000,43.90000000,43.00100000,43.09800000,138268.41800000,6000753.49665900,9418
1623027600000,2021-06-07 01:00:00,SOL/USDT,42.75700000,43.95000000,42.75700000,43.60900000,342544.14500000,14857995.65325200,28547
1623024000000,2021-06-07 00:00:00,SOL/USDT,42.20000000,42.95000000,41.68800000,42.75900000,314422.84600000,13334274.54765400,21469
1623020400000,2021-06-06 23:00:00,SOL/USDT,42.27900000,42.68900000,41.82000000,42.20500000,188578.66800000,7972232.74361200,13219
1623016800000,2021-06-06 22:00:00,SOL/USDT,42.37500000,42.46200000,41.44900000,42.27000000,241230.85000000,10099843.84162300,18095
1623013200000,2021-06-06 21:00:00,SOL/USDT,42.85800000,42.87100000,42.25000000,42.36700000,159008.08800000,6773454.79278600,10183
1623009600000,2021-06-06 20:00:00,SOL/USDT,41.61900000,42.96600000,41.51200000,42.86200000,248651.43200000,10499683.35540800,18077
1623006000000,2021-06-06 19:00:00,SOL/USDT,42.12000000,42.12000000,41.39700000,41.64800000,188306.56600000,7851800.00714300,12191
1623002400000,2021-06-06 18:00:00,SOL/USDT,42.68100000,42.83100000,41.86500000,42.13000000,323850.76800000,13659269.48050400,18692
1622998800000,2021-06-06 17:00:00,SOL/USDT,43.27600000,43.39000000,42.32700000,42.67900000,302210.58300000,12937123.12248100,16921
1622995200000,2021-06-06 16:00:00,SOL/USDT,42.83800000,43.40000000,42.48000000,43.27600000,434986.94700000,18669233.25602700,29417
1622991600000,2021-06-06 15:00:00,SOL/USDT,41.83400000,43.00000000,41.65600000,42.83600000,400030.71600000,16922897.89185800,29883
1622988000000,2021-06-06 14:00:00,SOL/USDT,40.71700000,42.09400000,40.19000000,41.84800000,530943.56800000,21816634.91430800,32216
1622984400000,2021-06-06 13:00:00,SOL/USDT,41.62500000,42.01800000,40.63400000,40.69400000,375766.82900000,15511053.35557400,20778
1622980800000,2021-06-06 12:00:00,SOL/USDT,40.57000000,42.03100000,40.43500000,41.62500000,367060.28700000,15251930.22168300,24270
1622977200000,2021-06-06 11:00:00,SOL/USDT,41.01100000,41.21300000,40.46000000,40.55700000,152782.99900000,6225524.04699600,8119
1622973600000,2021-06-06 10:00:00,SOL/USDT,41.26100000,41.49400000,40.55100000,40.99000000,289582.09400000,11893017.28032900,16108
1622970000000,2021-06-06 09:00:00,SOL/USDT,40.59300000,41.45000000,40.42300000,41.26100000,298279.79300000,12197750.41019000,21202
1622966400000,2021-06-06 08:00:00,SOL/USDT,39.73900000,40.64400000,39.73900000,40.59300000,185775.34800000,7465200.13703900,11472
1622962800000,2021-06-06 07:00:00,SOL/USDT,39.64900000,40.06400000,39.59000000,39.75000000,89641.30100000,3565292.34190500,5379
1622959200000,2021-06-06 06:00:00,SOL/USDT,40.28800000,40.48200000,39.49000000,39.65800000,190821.48900000,7627435.63967000,12511
1622955600000,2021-06-06 05:00:00,SOL/USDT,39.86000000,40.32700000,39.50400000,40.28800000,119616.85500000,4767456.09873500,8538
1622952000000,2021-06-06 04:00:00,SOL/USDT,39.69600000,40.16300000,39.15200000,39.83000000,206704.14500000,8208836.81506900,12123
1622948400000,2021-06-06 03:00:00,SOL/USDT,39.93900000,40.16700000,39.37400000,39.68500000,146514.30800000,5826174.52986500,10897
1622944800000,2021-06-06 02:00:00,SOL/USDT,40.04600000,40.65300000,39.80000000,39.94100000,230667.47300000,9264318.33403000,16058
1622941200000,2021-06-06 01:00:00,SOL/USDT,38.99100000,40.22400000,38.99100000,40.04600000,203829.30800000,8103450.74834700,14872
1622937600000,2021-06-06 00:00:00,SOL/USDT,39.66300000,39.89800000,38.91200000,38.99100000,276823.87900000,10912864.04579500,14996
1622934000000,2021-06-05 23:00:00,SOL/USDT,38.20200000,39.89200000,38.20200000,39.63300000,221249.06500000,8631688.94108300,16313
1622930400000,2021-06-05 22:00:00,SOL/USDT,37.95200000,39.21800000,37.76400000,38.23300000,322185.76200000,12408181.04362700,18939
1622926800000,2021-06-05 21:00:00,SOL/USDT,39.89600000,39.91400000,37.47300000,37.95300000,551810.50700000,21149298.01017200,33821
1622923200000,2021-06-05 20:00:00,SOL/USDT,39.48100000,40.13800000,39.36000000,39.89500000,196562.64500000,7824633.06110100,12171
1622919600000,2021-06-05 19:00:00,SOL/USDT,39.66200000,40.67900000,39.43400000,39.50100000,315600.35300000,12623549.59401200,18593
1622916000000,2021-06-05 18:00:00,SOL/USDT,39.36100000,39.90000000,39.27200000,39.66200000,156920.10700000,6209319.26010700,9935
1622912400000,2021-06-05 17:00:00,SOL/USDT,40.30500000,40.37700000,39.23000000,39.36000000,208603.95900000,8286456.43642800,14822
1622908800000,2021-06-05 16:00:00,SOL/USDT,40.50000000,40.50700000,39.63100000,40.31400000,258150.63200000,10335940.49650200,17138
1622905200000,2021-06-05 15:00:00,SOL/USDT,39.36600000,40.59100000,39.14000000,40.50900000,307456.51700000,12270116.53378400,21081
1622901600000,2021-06-05 14:00:00,SOL/USDT,39.86100000,40.50000000,39.16200000,39.37100000,389792.43700000,15525461.35753400,25847
1622898000000,2021-06-05 13:00:00,SOL/USDT,41.28600000,41.35600000,39.78600000,39.88600000,391228.23100000,15899771.75760700,27014
1622894400000,2021-06-05 12:00:00,SOL/USDT,40.02200000,41.55100000,39.08900000,41.28500000,691596.57300000,27965763.85381200,49436
1622890800000,2021-06-05 11:00:00,SOL/USDT,40.86500000,41.34600000,39.31700000,40.04300000,493453.24100000,19936680.90296800,33940
1622887200000,2021-06-05 10:00:00,SOL/USDT,40.22800000,41.60500000,40.11200000,40.86500000,525655.11500000,21471048.76550100,37751
1622883600000,2021-06-05 09:00:00,SOL/USDT,41.68200000,41.80000000,39.38700000,40.19400000,410205.05300000,16661824.73312200,30933
1622880000000,2021-06-05 08:00:00,SOL/USDT,41.52600000,41.94300000,40.76700000,41.68900000,309817.35900000,12837160.58892900,22846
1622876400000,2021-06-05 07:00:00,SOL/USDT,41.93900000,42.52700000,41.30900000,41.50600000,258995.57300000,10884554.33143700,20096
1622872800000,2021-06-05 06:00:00,SOL/USDT,42.26200000,42.42800000,41.51400000,41.94200000,263350.51200000,11056606.97915100,19840
1622869200000,2021-06-05 05:00:00,SOL/USDT,41.70000000,42.78700000,41.58000000,42.25900000,321073.72300000,13549319.36962500,27337
1622865600000,2021-06-05 04:00:00,SOL/USDT,41.44000000,42.50000000,41.43700000,41.70300000,283520.26600000,11872638.72093300,23215
1622862000000,2021-06-05 03:00:00,SOL/USDT,42.11300000,42.50000000,41.03200000,41.45000000,456177.75000000,19100671.35040300,30366
1622858400000,2021-06-05 02:00:00,SOL/USDT,40.44700000,42.50000000,40.44700000,42.10800000,667429.46700000,27603349.14133800,54381
1622854800000,2021-06-05 01:00:00,SOL/USDT,39.76900000,40.91700000,39.30400000,40.44000000,306664.51000000,12288235.46402900,28505
1622851200000,2021-06-05 00:00:00,SOL/USDT,37.35600000,39.88600000,36.98200000,39.75300000,347323.83800000,13477081.94732000,32452
1622847600000,2021-06-04 23:00:00,SOL/USDT,38.10000000,38.34200000,36.73100000,37.33800000,229335.11800000,8581739.43523700,17879
1622844000000,2021-06-04 22:00:00,SOL/USDT,38.20800000,38.49900000,37.66300000,38.10100000,123943.20000000,4720706.54089300,9602
1622840400000,2021-06-04 21:00:00,SOL/USDT,38.49900000,39.12500000,38.00600000,38.20200000,197364.63800000,7627069.54127400,16526
1622836800000,2021-06-04 20:00:00,SOL/USDT,37.76500000,38.80800000,37.54600000,38.49000000,154947.64900000,5902192.15551900,14823
1622833200000,2021-06-04 19:00:00,SOL/USDT,37.99000000,38.14500000,37.31700000,37.76100000,153460.65000000,5777856.78231900,11596
1622829600000,2021-06-04 18:00:00,SOL/USDT,38.06000000,38.46600000,37.59500000,37.97900000,204560.59000000,7784584.46643700,14509
1622826000000,2021-06-04 17:00:00,SOL/USDT,37.86500000,38.80900000,37.43900000,38.06000000,263455.62300000,10070358.60927500,21399
1622822400000,2021-06-04 16:00:00,SOL/USDT,38.17300000,38.62000000,37.00000000,37.86500000,518978.48500000,19632358.11984300,27020
1622818800000,2021-06-04 15:00:00,SOL/USDT,36.39700000,38.49500000,35.91200000,38.17400000,419370.17300000,15631192.46190800,30858
1622815200000,2021-06-04 14:00:00,SOL/USDT,36.59000000,36.83900000,35.50300000,36.39200000,354338.15300000,12788599.65895500,21897
1622811600000,2021-06-04 13:00:00,SOL/USDT,36.87400000,37.12500000,36.37700000,36.59200000,252467.01700000,9279341.80885300,15281
1622808000000,2021-06-04 12:00:00,SOL/USDT,35.56500000,37.50000000,34.18700000,36.87400000,806643.10600000,28758298.34660500,51155
1622804400000,2021-06-04 11:00:00,SOL/USDT,35.77300000,36.32900000,34.96500000,35.58400000,347945.23200000,12378883.58086700,21178
1622800800000,2021-06-04 10:00:00,SOL/USDT,37.26900000,37.76300000,35.72400000,35.76600000,348391.62700000,12794005.89284600,22868
1622797200000,2021-06-04 09:00:00,SOL/USDT,37.35300000,37.50000000,36.39000000,37.28400000,377879.10300000,13991470.63055700,23704
1622793600000,2021-06-04 08:00:00,SOL/USDT,36.70500000,38.07800000,35.85700000,37.35300000,524856.47200000,19605755.45018100,36322
1622790000000,2021-06-04 07:00:00,SOL/USDT,36.44800000,37.09600000,34.86400000,36.71600000,693581.39800000,24861447.51732500,40787
1622786400000,2021-06-04 06:00:00,SOL/USDT,36.67000000,37.39700000,36.00000000,36.47800000,369559.35400000,13577151.58749600,25168
1622782800000,2021-06-04 05:00:00,SOL/USDT,37.71600000,38.12900000,36.52000000,36.64700000,431273.13200000,15996496.93086300,29073
1622779200000,2021-06-04 04:00:00,SOL/USDT,38.83900000,39.21600000,37.57000000,37.72300000,203948.46300000,7819399.66474400,15087
1622775600000,2021-06-04 03:00:00,SOL/USDT,38.61300000,39.60300000,38.07100000,38.84000000,316357.18400000,12304554.70811400,20527
1622772000000,2021-06-04 02:00:00,SOL/USDT,37.88600000,39.17900000,36.95000000,38.61400000,542172.08000000,20736467.11052200,30102
1622768400000,2021-06-04 01:00:00,SOL/USDT,38.80100000,38.80500000,36.98700000,37.88300000,717175.11900000,27136524.02478800,44072
1622764800000,2021-06-04 00:00:00,SOL/USDT,39.59900000,39.73700000,38.63300000,38.81600000,273812.37200000,10694076.45567500,21907
1622761200000,2021-06-03 23:00:00,SOL/USDT,39.68700000,40.34700000,39.25900000,39.60200000,250922.64700000,9987873.59475000,16585
1622757600000,2021-06-03 22:00:00,SOL/USDT,40.14200000,40.95000000,39.64500000,39.70500000,218138.24800000,8788365.38486700,14798
1622754000000,2021-06-03 21:00:00,SOL/USDT,40.52000000,40.87200000,39.77000000,40.14200000,223500.04400000,8997481.69885500,16183
1622750400000,2021-06-03 20:00:00,SOL/USDT,39.48700000,41.52300000,39.34200000,40.51600000,786973.71300000,31882920.64091400,51487
1622746800000,2021-06-03 19:00:00,SOL/USDT,38.90800000,39.58700000,38.72300000,39.48500000,165007.59500000,6462225.36066400,10970
1622743200000,2021-06-03 18:00:00,SOL/USDT,39.54400000,39.82700000,38.75100000,38.90100000,301043.15000000,11805959.43383100,15802
1622739600000,2021-06-03 17:00:00,SOL/USDT,39.17600000,39.90000000,39.14200000,39.53400000,425300.86500000,16811037.00968000,26006
1622736000000,2021-06-03 16:00:00,SOL/USDT,38.49600000,39.29900000,38.01600000,39.17500000,351796.42800000,13651587.65707500,20565
1622732400000,2021-06-03 15:00:00,SOL/USDT,38.94300000,39.02600000,38.00000000,38.48900000,313343.16900000,12039691.10764300,21708
1622728800000,2021-06-03 14:00:00,SOL/USDT,39.24300000,39.77400000,38.52300000,38.92400000,715487.58900000,28006526.34012000,39598
1622725200000,2021-06-03 13:00:00,SOL/USDT,38.04200000,39.45300000,37.70000000,39.26200000,847488.25100000,32626345.50219600,53270
1622721600000,2021-06-03 12:00:00,SOL/USDT,36.75400000,38.18000000,36.00900000,38.04200000,423494.95200000,15676347.99193700,28160
1622718000000,2021-06-03 11:00:00,SOL/USDT,37.23200000,37.36700000,36.23900000,36.75600000,312695.15100000,11483565.69954900,16880
1622714400000,2021-06-03 10:00:00,SOL/USDT,37.12700000,37.67000000,36.92400000,37.23300000,236408.85000000,8817580.48442800,15775
1622710800000,2021-06-03 09:00:00,SOL/USDT,36.78200000,37.46800000,36.77500000,37.12400000,244200.06500000,9070132.99231000,12874
1622707200000,2021-06-03 08:00:00,SOL/USDT,36.65100000,37.53500000,36.50000000,36.80600000,220224.70900000,8145455.89150100,15918
1622703600000,2021-06-03 07:00:00,SOL/USDT,36.94700000,37.37100000,36.20200000,36.66500000,287264.67200000,10539551.31525700,20791
1622700000000,2021-06-03 06:00:00,SOL/USDT,36.50400000,37.28000000,36.50400000,36.93800000,260599.44100000,9626043.64465000,17726
1622696400000,2021-06-03 05:00:00,SOL/USDT,35.35500000,36.88800000,35.34100000,36.50400000,263623.42200000,9544398.68449500,23503
1622692800000,2021-06-03 04:00:00,SOL/USDT,35.53300000,35.99000000,35.14600000,35.33600000,199238.95600000,7089409.59524500,11493
1622689200000,2021-06-03 03:00:00,SOL/USDT,35.20000000,35.83400000,34.75800000,35.52900000,194255.69200000,6859479.51445400,12771
1622685600000,2021-06-03 02:00:00,SOL/USDT,33.89700000,35.45100000,33.79400000,35.20000000,346982.08900000,12138875.11743600,21831
1622682000000,2021-06-03 01:00:00,SOL/USDT,34.12800000,34.55600000,33.89700000,33.89800000,116278.60300000,3984159.27336100,6328
1622678400000,2021-06-03 00:00:00,SOL/USDT,33.99400000,34.55800000,33.73600000,34.13200000,157956.79300000,5380859.09761500,11165
1622674800000,2021-06-02 23:00:00,SOL/USDT,34.29600000,34.69600000,33.90000000,33.99400000,121734.19800000,4179505.67293600,9701
1622671200000,2021-06-02 22:00:00,SOL/USDT,34.02400000,34.34100000,33.35100000,34.26200000,161688.14000000,5458543.39047700,10368
1622667600000,2021-06-02 21:00:00,SOL/USDT,34.05800000,34.47800000,33.75000000,34.02400000,130092.21900000,4431569.58133400,8188
1622664000000,2021-06-02 20:00:00,SOL/USDT,34.17100000,34.24800000,33.53000000,34.05800000,256613.38400000,8698178.70767200,12174
1622660400000,2021-06-02 19:00:00,SOL/USDT,34.33500000,34.66000000,34.10000000,34.17300000,209001.19700000,7187308.43335200,12702
1622656800000,2021-06-02 18:00:00,SOL/USDT,34.08700000,34.42200000,33.76000000,34.33600000,222602.07400000,7617115.53895300,9914
1622653200000,2021-06-02 17:00:00,SOL/USDT,34.63600000,34.90000000,33.65500000,34.08700000,193278.80500000,6601547.49773300,11875
1622649600000,2021-06-02 16:00:00,SOL/USDT,33.63300000,35.12900000,33.38600000,34.60400000,534738.52000000,18396899.20370900,33091
1622646000000,2021-06-02 15:00:00,SOL/USDT,33.64800000,34.24000000,33.44900000,33.64600000,286918.99400000,9717201.79641000,15865
1622642400000,2021-06-02 14:00:00,SOL/USDT,33.27800000,34.02000000,33.01400000,33.63800000,316034.21200000,10599574.41356700,15153
1622638800000,2021-06-02 13:00:00,SOL/USDT,33.38200000,33.80100000,33.10800000,33.29200000,279128.56500000,9328989.75261800,13373
1622635200000,2021-06-02 12:00:00,SOL/USDT,32.41900000,34.02400000,32.39300000,33.40000000,451285.27800000,14947011.24942100,25506
1622631600000,2021-06-02 11:00:00,SOL/USDT,32.03900000,32.57100000,31.52200000,32.41900000,239172.74000000,7691448.22983400,12965
1622628000000,2021-06-02 10:00:00,SOL/USDT,32.00200000,32.15900000,31.75800000,32.03700000,102347.41300000,3271953.75480200,6130
1622624400000,2021-06-02 09:00:00,SOL/USDT,31.90300000,32.37300000,31.88900000,32.00200000,150907.97200000,4845756.22897100,10433
1622620800000,2021-06-02 08:00:00,SOL/USDT,31.70300000,31.97100000,31.39700000,31.90100000,137988.66500000,4370532.68893300,7507
1622617200000,2021-06-02 07:00:00,SOL/USDT,31.22900000,31.86800000,31.20200000,31.72300000,191740.50800000,6053452.04189800,11235
1622613600000,2021-06-02 06:00:00,SOL/USDT,31.14600000,31.37800000,31.08600000,31.23200000,69569.83300000,2171260.15757300,4614
1622610000000,2021-06-02 05:00:00,SOL/USDT,31.01600000,31.19600000,30.83600000,31.14600000,82266.67500000,2552556.79037500,3750
1622606400000,2021-06-02 04:00:00,SOL/USDT,31.01400000,31.29200000,30.97300000,31.01600000,93368.06300000,2904916.63280400,4024
1622602800000,2021-06-02 03:00:00,SOL/USDT,30.87800000,31.26200000,30.87800000,31.03800000,86149.12100000,2675001.58886600,4017
1622599200000,2021-06-02 02:00:00,SOL/USDT,30.88800000,31.19500000,30.72900000,30.87500000,81159.40600000,2515062.36278500,4165
1622595600000,2021-06-02 01:00:00,SOL/USDT,30.69100000,30.89700000,30.40200000,30.87100000,52288.38300000,1601067.42555000,4062
1622592000000,2021-06-02 00:00:00,SOL/USDT,30.93100000,31.10100000,30.62500000,30.68100000,99214.76800000,3063653.09384100,6958
1622588400000,2021-06-01 23:00:00,SOL/USDT,30.63600000,31.14200000,30.60100000,30.93800000,79471.35700000,2455039.68802300,5608
1622584800000,2021-06-01 22:00:00,SOL/USDT,30.75900000,30.84600000,30.41700000,30.63800000,75763.44900000,2321515.97089000,5221
1622581200000,2021-06-01 21:00:00,SOL/USDT,30.53000000,30.81800000,30.29500000,30.76400000,87940.17700000,2681618.90583900,5943
1622577600000,2021-06-01 20:00:00,SOL/USDT,30.09100000,30.58900000,30.00000000,30.53000000,162080.14500000,4911721.22380000,8900
1622574000000,2021-06-01 19:00:00,SOL/USDT,31.25500000,31.30600000,29.85200000,30.08000000,280898.09800000,8531248.82682000,20697
1622570400000,2021-06-01 18:00:00,SOL/USDT,31.09200000,31.43000000,31.06300000,31.25500000,73061.04000000,2284460.43647600,5639
1622566800000,2021-06-01 17:00:00,SOL/USDT,30.86600000,31.14900000,30.56700000,31.09200000,118108.53400000,3645166.27464700,8268
1622563200000,2021-06-01 16:00:00,SOL/USDT,31.20200000,31.46400000,30.77800000,30.86600000,154941.38900000,4816863.64074800,8943
1622559600000,2021-06-01 15:00:00,SOL/USDT,31.47800000,31.47800000,30.82000000,31.18500000,176548.61700000,5491329.83024600,9894
1622556000000,2021-06-01 14:00:00,SOL/USDT,31.93900000,32.29100000,31.29000000,31.49300000,160935.33000000,5119580.66399800,10290
1622552400000,2021-06-01 13:00:00,SOL/USDT,31.07600000,32.19900000,30.80500000,31.93500000,245834.63600000,7752046.90141600,14976
1622548800000,2021-06-01 12:00:00,SOL/USDT,32.05700000,32.06600000,31.01300000,31.07400000,194289.54700000,6119951.75163100,10611
1622545200000,2021-06-01 11:00:00,SOL/USDT,31.90400000,32.21100000,31.70000000,32.05700000,137191.52200000,4384968.32604200,7001
1622541600000,2021-06-01 10:00:00,SOL/USDT,31.08500000,32.02900000,30.94000000,31.90300000,193517.69400000,6108404.00166800,11326
1622538000000,2021-06-01 09:00:00,SOL/USDT,31.09500000,31.43600000,30.70100000,31.07000000,181609.37700000,5645318.67509900,9696
1622534400000,2021-06-01 08:00:00,SOL/USDT,32.12200000,32.32700000,30.60000000,31.08300000,311912.33200000,9742286.14528200,18529
1622530800000,2021-06-01 07:00:00,SOL/USDT,32.47800000,32.71800000,31.89900000,32.12100000,135198.54300000,4352753.00288800,8167
1622527200000,2021-06-01 06:00:00,SOL/USDT,32.85900000,33.28500000,32.19400000,32.46300000,260407.72600000,8529695.95697300,14753
1622523600000,2021-06-01 05:00:00,SOL/USDT,32.28000000,32.96400000,32.10400000,32.85600000,153588.19100000,5000406.72631500,10582
1622520000000,2021-06-01 04:00:00,SOL/USDT,32.2260,32.5070,31.9350,32.2910,278150,8954990.1520,10139
1622516400000,2021-06-01 03:00:00,SOL/USDT,31.8100,32.4440,31.6900,32.2270,401081,12871328.8420,15620
1622512800000,2021-06-01 02:00:00,SOL/USDT,31.7050,31.8610,31.2850,31.8170,294977,9318487.5280,11082
1622509200000,2021-06-01 01:00:00,SOL/USDT,32.4510,32.4840,31.4110,31.7120,450358,14355179.2420,15183
1622505600000,2021-06-01 00:00:00,SOL/USDT,32.7490,32.8940,32.4360,32.4470,314694,10273060.8750,11283
1622502000000,2021-05-31 23:00:00,SOL/USDT,32.1660,32.9890,32.1490,32.7490,412729,13432801.9470,16544
1622498400000,2021-05-31 22:00:00,SOL/USDT,32.1310,32.3500,31.9140,32.1720,335051,10786329.5970,11393
1622494800000,2021-05-31 21:00:00,SOL/USDT,31.4520,32.1520,31.3700,32.1360,377301,11971838.9800,12349
1622491200000,2021-05-31 20:00:00,SOL/USDT,31.6220,31.9470,31.4370,31.4400,312998,9918255.8210,11143
1622487600000,2021-05-31 19:00:00,SOL/USDT,31.6090,31.8390,31.3290,31.6220,291584,9207478.5490,12055
1622484000000,2021-05-31 18:00:00,SOL/USDT,32.0600,32.0750,31.2900,31.6100,423961,13428922.0060,16093
1622480400000,2021-05-31 17:00:00,SOL/USDT,32.7950,32.8200,31.7010,32.0650,646465,20763679.0470,23660
1622476800000,2021-05-31 16:00:00,SOL/USDT,32.6380,33.0170,32.4010,32.7960,680849,22286586.9120,24389
1622473200000,2021-05-31 15:00:00,SOL/USDT,31.1900,32.7560,31.1650,32.6270,748678,24084158.9030,31061
1622469600000,2021-05-31 14:00:00,SOL/USDT,31.2240,31.3250,30.5450,31.1840,490994,15171247.4810,18017
1622466000000,2021-05-31 13:00:00,SOL/USDT,31.0530,31.7460,31.0130,31.2180,494088,15483091.0170,17832
1622462400000,2021-05-31 12:00:00,SOL/USDT,31.5590,32.1200,30.9460,31.0550,527868,16634086.7310,20182
1622458800000,2021-05-31 11:00:00,SOL/USDT,32.0660,32.4090,31.5220,31.5590,615807,19682012.6920,22767
1622455200000,2021-05-31 10:00:00,SOL/USDT,31.0030,32.2900,30.9870,32.0610,664358,21096598.8050,25507
1622451600000,2021-05-31 09:00:00,SOL/USDT,31.6100,31.8750,30.9000,31.0050,604951,18954657.6750,21719
1622448000000,2021-05-31 08:00:00,SOL/USDT,30.6110,31.7530,30.3080,31.6130,684690,21300994.0010,28308
1622444400000,2021-05-31 07:00:00,SOL/USDT,29.2430,30.7940,29.1770,30.6110,671313,20243182.2390,26521
1622440800000,2021-05-31 06:00:00,SOL/USDT,28.4030,29.3790,28.3920,29.2300,430879,12515326.4610,15244
1622437200000,2021-05-31 05:00:00,SOL/USDT,28.1280,28.5510,27.8930,28.4150,269154,7612222.9130,9686
1622433600000,2021-05-31 04:00:00,SOL/USDT,28.0620,28.1830,27.6500,28.1320,291865,8144645.4480,10628
1622430000000,2021-05-31 03:00:00,SOL/USDT,27.9310,28.0870,27.5860,28.0560,297490,8274844.5270,9702
1622426400000,2021-05-31 02:00:00,SOL/USDT,27.7120,28.0870,27.5130,27.9260,279013,7748966.6630,9384
1622422800000,2021-05-31 01:00:00,SOL/USDT,28.3590,28.5130,27.6570,27.7210,305631,8549743.9090,11215
1622419200000,2021-05-31 00:00:00,SOL/USDT,28.5820,29.0560,28.2110,28.3610,353775,10106082.4390,14158
1622415600000,2021-05-30 23:00:00,SOL/USDT,28.6490,28.8190,28.4320,28.5900,295205,8452048.0860,10914
1622412000000,2021-05-30 22:00:00,SOL/USDT,28.9140,29.1280,28.5160,28.6500,284807,8198094.8940,9958
1622408400000,2021-05-30 21:00:00,SOL/USDT,29.1660,29.2040,28.8010,28.9170,239992,6959191.0150,9741
1622404800000,2021-05-30 20:00:00,SOL/USDT,29.1010,29.4720,28.7640,29.1680,419527,12227082.1480,14030
1622401200000,2021-05-30 19:00:00,SOL/USDT,29.2720,29.4160,29.0230,29.1010,276755,8088226.7980,9707
1622397600000,2021-05-30 18:00:00,SOL/USDT,28.6830,29.3790,28.6470,29.2810,380041,11047227.6360,13581
1622394000000,2021-05-30 17:00:00,SOL/USDT,28.0730,28.7930,28.0520,28.6960,357309,10164205.3000,12111
1622390400000,2021-05-30 16:00:00,SOL/USDT,27.7950,28.2070,27.5950,28.0720,366189,10234158.3290,13396
1622386800000,2021-05-30 15:00:00,SOL/USDT,27.7140,27.9570,27.4000,27.7940,379023,10494388.7880,13411
1622383200000,2021-05-30 14:00:00,SOL/USDT,28.7250,28.7450,27.6670,27.7160,375639,10559950.2880,14261
1622379600000,2021-05-30 13:00:00,SOL/USDT,28.6250,28.8360,28.4410,28.7240,270535,7750077.3990,9586
1622376000000,2021-05-30 12:00:00,SOL/USDT,29.3970,29.4620,28.3000,28.6270,437921,12667528.4400,14887
